invoice_id,customer_id,invoice_date,due_date,amount,segment,payment_terms_days,prior_late_rate,prior_avg_delay_days,dispute_flag,days_since_last_payment,macro_pressure,late_30
INV0009778,C01130,2023-12-13,2023-12-28,1968.83,SMB,15,0.3822,13.15,0,28.5,0.0,0
INV0010724,C01995,2023-12-13,2024-01-12,100.0,SMB,30,0.3139,16.15,0,14.2,0.0,1
INV0010751,C01240,2023-12-13,2024-01-12,1581.76,SMB,30,0.2393,7.23,0,42.8,0.0,0
INV0010782,C00554,2023-12-13,2023-12-28,1964.96,SMB,15,0.1448,0.0,0,14.6,0.0,0
INV0011032,C00908,2023-12-13,2024-01-12,2331.21,SMB,30,0.0,0.0,0,32.8,0.0,0
INV0012674,C00202,2023-12-13,2024-01-12,724.78,SMB,30,0.5031,28.11,0,36.3,0.0,0
INV0013352,C02175,2023-12-13,2024-01-12,18387.4,SMB,30,0.5937,36.25,0,33.4,0.0,1
INV0013749,C00659,2023-12-13,2024-01-12,4605.24,Mid-market,30,0.7105,38.85,0,36.3,0.0,1
INV0014726,C01393,2023-12-13,2023-12-28,3712.31,SMB,15,0.2817,17.91,0,23.2,0.0,1
INV0017538,C01104,2023-12-13,2024-01-27,289.5,Mid-market,45,0.1927,14.66,0,32.6,0.0,0
INV0017578,C00152,2023-12-13,2024-01-12,3162.93,Enterprise,30,0.1878,7.94,0,32.8,0.0,0
INV0018604,C01166,2023-12-13,2024-01-12,1125.18,SMB,30,0.0586,14.44,0,61.6,0.0,0
INV0019411,C00705,2023-12-13,2024-01-27,2387.48,SMB,45,0.0786,2.98,0,13.0,0.0,0
INV0001587,C01787,2023-12-14,2024-01-13,16185.2,SMB,30,0.343,9.03,0,29.5,0.0,0
INV0002565,C01075,2023-12-14,2024-02-12,5060.17,Mid-market,60,0.138,8.23,0,40.9,0.0,0
INV0003041,C01392,2023-12-14,2023-12-29,11649.14,Mid-market,15,0.5304,24.78,0,28.0,0.0,0
INV0003439,C01692,2023-12-14,2023-12-29,7563.53,SMB,15,0.4895,25.9,0,20.6,0.0,1
INV0004257,C01038,2023-12-14,2024-01-13,12435.97,SMB,30,0.2078,0.0,0,12.5,0.0,0
INV0005146,C01377,2023-12-14,2024-01-13,3030.06,SMB,30,0.4625,22.85,0,17.9,0.0,0
INV0005830,C00170,2023-12-14,2024-01-13,4268.41,Mid-market,30,0.4509,14.59,0,38.3,0.0,1
INV0006375,C00563,2023-12-14,2024-02-12,3190.56,SMB,60,0.043,0.16,0,16.9,0.0,0
INV0009613,C01470,2023-12-14,2024-01-13,1128.31,SMB,30,0.3995,19.0,0,27.4,0.0,1
INV0009791,C00501,2023-12-14,2024-01-28,611.74,SMB,45,0.1052,12.03,0,17.3,0.0,0
INV0013038,C01946,2023-12-14,2024-01-13,2538.23,SMB,30,0.449,24.76,0,34.0,0.0,1
INV0015129,C00228,2023-12-14,2024-01-13,397.57,SMB,30,0.2348,8.34,0,26.2,0.0,0
INV0016010,C00265,2023-12-14,2024-01-13,4791.14,Enterprise,30,0.07,3.07,0,67.6,0.0,0
INV0017035,C00291,2023-12-14,2024-01-13,4996.25,Enterprise,30,0.0,4.82,0,19.7,0.0,1
INV0001164,C00553,2023-12-15,2024-01-14,479.36,Mid-market,30,0.1225,5.29,0,35.2,0.0,0
INV0001869,C02176,2023-12-15,2024-01-29,11511.56,SMB,45,0.1155,8.26,0,18.4,0.0,0
INV0003674,C00495,2023-12-15,2024-01-14,987.78,SMB,30,0.2843,12.87,0,39.0,0.0,0
INV0006361,C00029,2023-12-15,2024-01-29,286.04,SMB,45,0.7193,29.9,0,24.7,0.0,1
INV0006655,C00081,2023-12-15,2024-01-14,597.95,SMB,30,0.2278,12.53,1,49.7,0.0,0
INV0007687,C02138,2023-12-15,2024-01-14,1121.58,SMB,30,0.3329,16.55,0,12.4,0.0,0
INV0008627,C00532,2023-12-15,2024-01-14,7330.84,SMB,30,0.109,6.6,0,7.3,0.0,0
INV0009737,C02498,2023-12-15,2024-01-29,6869.12,SMB,45,0.1399,3.28,0,41.5,0.0,0
INV0013334,C00666,2023-12-15,2024-02-13,3588.79,SMB,60,0.2076,18.28,0,13.2,0.0,0
INV0014187,C00686,2023-12-15,2024-01-14,1978.41,Mid-market,30,0.2237,6.1,0,42.8,0.0,0
INV0016484,C00365,2023-12-15,2024-01-14,10118.72,Mid-market,30,0.2895,12.37,0,15.2,0.0,0
INV0017343,C00342,2023-12-15,2024-01-29,3253.06,SMB,45,0.2908,10.66,0,37.3,0.0,0
INV0019213,C01186,2023-12-15,2024-01-14,5558.74,Mid-market,30,0.344,10.07,0,15.1,0.0,0
INV0001463,C01065,2023-12-16,2024-01-15,8962.45,SMB,30,0.2688,5.71,0,45.5,0.0,0
INV0004070,C00108,2023-12-16,2024-01-30,3377.58,SMB,45,0.5,22.06,1,47.6,0.0,1
INV0004515,C01674,2023-12-16,2024-01-15,2203.31,SMB,30,0.2247,6.9,0,19.4,0.0,0
INV0004895,C01687,2023-12-16,2024-01-15,2264.96,SMB,30,0.4392,17.24,0,50.1,0.0,1
INV0005093,C00911,2023-12-16,2023-12-31,951.81,SMB,15,0.5589,18.85,0,28.1,0.0,1
INV0007153,C00799,2023-12-16,2024-01-15,2725.0,Mid-market,30,0.1342,3.93,0,25.3,0.0,0
INV0007793,C00611,2023-12-16,2024-01-15,2191.66,SMB,30,0.0705,0.0,0,14.6,0.0,0
INV0008648,C00486,2023-12-16,2024-01-15,1800.34,SMB,30,0.4141,28.06,0,19.9,0.0,0
INV0008670,C00602,2023-12-16,2024-01-15,5777.52,SMB,30,0.4411,17.42,0,35.9,0.0,0
INV0008873,C01635,2023-12-16,2024-01-30,333.27,SMB,45,0.2491,16.79,0,10.6,0.0,0
INV0009656,C01875,2023-12-16,2023-12-31,606.44,SMB,15,0.3852,16.11,1,47.7,0.0,0
INV0011086,C01968,2023-12-16,2024-01-15,1370.91,SMB,30,0.1299,10.23,0,16.5,0.0,0
INV0011116,C00951,2023-12-16,2024-02-14,27758.77,Mid-market,60,0.3602,20.82,0,27.6,0.0,0
INV0011354,C01999,2023-12-16,2024-01-15,7108.43,Enterprise,30,0.4564,22.63,0,36.2,0.0,0
INV0011722,C02222,2023-12-16,2024-02-14,1581.18,SMB,60,0.5522,21.62,1,32.6,0.0,1
INV0012233,C00968,2023-12-16,2024-02-14,3537.3,SMB,60,0.268,7.28,0,37.0,0.0,0
INV0013219,C01209,2023-12-16,2024-01-15,30257.26,Enterprise,30,0.4599,22.85,0,20.6,0.0,0
INV0013421,C01740,2023-12-16,2024-02-14,1599.07,Mid-market,60,0.4456,17.66,0,22.5,0.0,0
INV0014074,C02313,2023-12-16,2024-01-15,8390.04,SMB,30,0.6092,22.18,0,29.2,0.0,0
INV0014163,C01587,2023-12-16,2024-01-15,2413.58,SMB,30,0.4058,12.52,1,29.5,0.0,0
INV0014891,C01725,2023-12-16,2024-01-30,11867.34,Mid-market,45,0.1781,7.54,0,20.2,0.0,0
INV0015103,C01486,2023-12-16,2024-01-30,3321.92,SMB,45,0.2271,9.25,0,16.6,0.0,0
INV0015168,C00937,2023-12-16,2024-01-30,10149.65,Mid-market,45,0.0716,11.93,0,37.4,0.0,0
INV0015306,C00133,2023-12-16,2024-01-15,1047.47,SMB,30,0.3484,16.99,0,17.1,0.0,0
INV0015372,C01997,2023-12-16,2024-01-15,789.94,Mid-market,30,0.0969,6.66,0,32.5,0.0,0
INV0018069,C01383,2023-12-16,2024-01-30,2193.57,SMB,45,0.3983,12.84,0,41.6,0.0,1
INV0000296,C01684,2023-12-17,2024-01-31,394.63,SMB,45,0.2613,5.85,0,11.2,0.0,0
INV0002795,C01754,2023-12-17,2024-01-16,646.53,Mid-market,30,0.1947,0.0,0,15.8,0.0,0
INV0004569,C02120,2023-12-17,2024-01-01,773.91,Mid-market,15,0.3601,17.79,0,25.7,0.0,0
INV0005472,C01196,2023-12-17,2024-01-16,7074.45,SMB,30,0.7241,34.63,1,58.7,0.0,1
INV0005543,C00087,2023-12-17,2024-01-16,5555.46,SMB,30,0.4402,20.17,0,23.2,0.0,0
INV0006242,C01230,2023-12-17,2024-01-16,25164.01,Enterprise,30,0.3368,14.93,0,25.1,0.0,0
INV0006406,C00180,2023-12-17,2024-01-16,1240.18,SMB,30,0.2051,14.74,0,27.4,0.0,0
INV0006491,C01099,2023-12-17,2024-01-31,1381.4,SMB,45,0.263,19.25,0,17.1,0.0,1
INV0006541,C00583,2023-12-17,2024-01-16,8733.77,SMB,30,0.3297,9.92,0,29.9,0.0,0
INV0008071,C01097,2023-12-17,2024-01-31,3229.17,Mid-market,45,0.1143,1.11,1,6.7,0.0,0
INV0009191,C00102,2023-12-17,2024-01-16,557.85,SMB,30,0.0779,7.8,0,53.7,0.0,0
INV0010371,C01882,2023-12-17,2024-02-15,10690.59,Mid-market,60,0.4882,22.03,0,43.4,0.0,1
INV0012142,C00015,2023-12-17,2024-02-15,7589.26,SMB,60,0.2511,1.88,0,21.6,0.0,0
INV0012744,C01610,2023-12-17,2024-01-01,313.55,SMB,15,0.1551,6.47,0,38.9,0.0,1
INV0012998,C01370,2023-12-17,2024-01-31,1519.68,SMB,45,0.1459,11.53,0,38.1,0.0,0
INV0013385,C01770,2023-12-17,2024-01-31,1630.64,SMB,45,0.1021,7.24,0,19.0,0.0,0
INV0013515,C01210,2023-12-17,2024-01-16,3057.74,Mid-market,30,0.2133,2.42,0,11.6,0.0,0
INV0013547,C01436,2023-12-17,2024-01-31,3067.73,Mid-market,45,0.072,12.68,0,15.4,0.0,0
INV0016201,C00505,2023-12-17,2024-01-16,76507.38,Mid-market,30,0.2972,5.53,0,9.9,0.0,0
INV0000362,C01931,2023-12-18,2024-02-01,3782.41,Mid-market,45,0.4052,14.61,0,37.0,0.0,0
INV0001944,C00901,2023-12-18,2024-01-17,1436.06,SMB,30,0.1071,0.0,0,10.8,0.0,0
INV0003499,C01518,2023-12-18,2024-02-16,5727.1,SMB,60,0.5908,26.52,0,27.6,0.0,1
INV0003647,C01127,2023-12-18,2024-02-01,2652.97,SMB,45,0.3507,5.47,0,22.1,0.0,0
INV0004404,C01808,2023-12-18,2024-02-16,3247.98,SMB,60,0.2503,11.26,0,35.6,0.0,0
INV0004691,C00917,2023-12-18,2024-01-17,488.3,SMB,30,0.4077,18.62,1,28.0,0.0,0
INV0006623,C00870,2023-12-18,2024-01-17,2909.78,SMB,30,0.127,5.14,0,18.4,0.0,0
INV0006986,C00984,2023-12-18,2024-02-01,2320.44,SMB,45,0.3646,4.91,0,21.6,0.0,0
INV0007262,C00797,2023-12-18,2024-01-17,2610.59,Mid-market,30,0.4333,5.75,0,24.0,0.0,0
INV0007916,C01692,2023-12-18,2024-02-01,1679.8,SMB,45,0.5958,25.43,0,38.2,0.0,1
INV0008708,C01692,2023-12-18,2024-01-17,5079.52,SMB,30,0.5225,25.38,0,41.4,0.0,0
INV0008899,C01262,2023-12-18,2024-02-16,747.58,SMB,60,0.2959,14.06,0,9.6,0.0,0
INV0009877,C02053,2023-12-18,2024-01-17,642.12,SMB,30,0.1624,16.15,0,14.4,0.0,0
INV0010480,C01258,2023-12-18,2024-02-01,1288.55,SMB,45,0.0887,13.49,0,42.7,0.0,0
INV0010855,C00980,2023-12-18,2024-01-17,2492.47,Mid-market,30,0.5578,13.31,1,38.1,0.0,1
INV0011851,C00816,2023-12-18,2024-01-17,3766.55,Mid-market,30,0.2492,0.46,0,25.2,0.0,0
INV0013992,C02095,2023-12-18,2024-01-17,1984.05,SMB,30,0.3563,14.19,0,40.8,0.0,1
INV0015270,C00487,2023-12-18,2024-01-17,3048.05,Mid-market,30,0.2608,12.8,0,11.9,0.0,0
INV0015478,C01415,2023-12-18,2024-01-17,10921.79,SMB,30,0.1365,4.74,0,12.7,0.0,0
INV0016341,C00420,2023-12-18,2024-01-17,2209.26,SMB,30,0.0236,0.0,0,17.8,0.0,0
INV0019272,C01511,2023-12-18,2024-01-17,5908.65,Mid-market,30,0.1937,8.37,0,22.7,0.0,0
INV0000200,C00225,2023-12-19,2024-02-02,1737.76,SMB,45,0.3505,10.78,0,33.6,0.0,1
INV0000360,C01119,2023-12-19,2024-01-18,4484.77,Mid-market,30,0.2212,7.74,0,30.5,0.0,0
INV0000588,C00675,2023-12-19,2024-01-18,1220.0,SMB,30,0.0816,1.67,0,22.1,0.0,0
INV0000721,C01550,2023-12-19,2024-01-18,1388.43,SMB,30,0.4921,16.28,0,46.2,0.0,0
INV0001243,C02117,2023-12-19,2024-01-18,8007.7,Mid-market,30,0.236,15.01,0,27.1,0.0,0
INV0001389,C00136,2023-12-19,2024-02-17,2308.64,SMB,60,0.0953,3.67,0,13.4,0.0,1
INV0001965,C00421,2023-12-19,2024-01-18,5045.98,SMB,30,0.1924,18.57,0,17.9,0.0,1
INV0004629,C00916,2023-12-19,2024-01-18,2083.11,SMB,30,0.3362,12.67,0,28.5,0.0,0
INV0004884,C01270,2023-12-19,2024-02-17,4785.55,SMB,60,0.214,15.17,0,17.9,0.0,0
INV0005186,C01929,2023-12-19,2024-01-03,5454.9,Mid-market,15,0.226,1.23,0,21.6,0.0,0
INV0006704,C02119,2023-12-19,2024-01-18,42534.52,Mid-market,30,0.0605,9.23,0,10.1,0.0,0
INV0007193,C02213,2023-12-19,2024-02-17,2337.41,SMB,60,0.0379,7.22,1,14.0,0.0,1
INV0012974,C01645,2023-12-19,2024-01-03,1574.93,SMB,15,0.2284,3.85,0,28.1,0.0,1
INV0014584,C00285,2023-12-19,2024-02-17,2261.44,Mid-market,60,0.4908,23.38,0,59.5,0.0,0
INV0015396,C01088,2023-12-19,2024-02-02,563.61,SMB,45,0.3259,5.84,0,33.8,0.0,1
INV0015466,C01309,2023-12-19,2024-01-18,14054.56,Enterprise,30,0.095,1.61,0,13.4,0.0,0
INV0016728,C00900,2023-12-19,2024-01-18,6855.28,Enterprise,30,0.0187,10.14,0,33.3,0.0,0
INV0017880,C00262,2023-12-19,2024-01-18,3533.69,Enterprise,30,0.457,14.62,0,26.6,0.0,0
INV0018212,C01946,2023-12-19,2024-01-18,4158.56,SMB,30,0.4795,28.33,0,29.0,0.0,0
INV0018473,C00805,2023-12-19,2024-01-18,5120.66,Enterprise,30,0.4083,17.96,0,56.6,0.0,1
INV0019232,C01966,2023-12-19,2024-01-18,5985.37,Mid-market,30,0.0424,0.0,0,19.1,0.0,0
INV0000857,C00937,2023-12-20,2024-01-04,10306.94,Mid-market,15,0.2193,0.0,0,22.6,0.0,0
INV0003789,C01615,2023-12-20,2024-01-19,4414.13,SMB,30,0.4411,21.62,0,19.7,0.0,0
INV0006110,C01303,2023-12-20,2024-01-19,6261.69,SMB,30,0.3564,9.98,0,25.2,0.0,0
INV0006945,C00277,2023-12-20,2024-01-19,1259.84,SMB,30,0.2297,2.14,0,11.1,0.0,0
INV0007020,C00439,2023-12-20,2024-02-03,1153.71,SMB,45,0.0778,5.05,0,13.0,0.0,0
INV0009302,C00528,2023-12-20,2024-01-19,4721.39,Mid-market,30,0.2872,7.3,0,32.6,0.0,1
INV0010601,C00443,2023-12-20,2024-01-19,3747.49,SMB,30,0.1305,7.32,1,36.4,0.0,1
INV0010614,C00097,2023-12-20,2024-01-19,7594.42,SMB,30,0.0518,1.67,1,29.2,0.0,0
INV0011441,C02183,2023-12-20,2024-01-19,3010.32,SMB,30,0.0,5.47,0,9.2,0.0,0
INV0012216,C00673,2023-12-20,2024-01-19,3936.12,SMB,30,0.6466,32.53,0,31.7,0.0,1
INV0013734,C00617,2023-12-20,2024-01-19,8801.52,SMB,30,0.2257,13.65,0,36.8,0.0,1
INV0017930,C00201,2023-12-20,2024-01-19,10637.4,Mid-market,30,0.0,0.0,0,29.7,0.0,0
INV0000292,C02458,2023-12-21,2024-01-20,7285.89,Enterprise,30,0.4493,15.4,0,29.1,0.0,0
INV0002848,C00778,2023-12-21,2024-01-05,788.03,SMB,15,0.3135,3.29,0,60.0,0.0,0
INV0003176,C00206,2023-12-21,2024-01-20,2917.57,SMB,30,0.1887,7.18,0,13.2,0.0,1
INV0009350,C01830,2023-12-21,2024-02-04,679.89,Mid-market,45,0.2912,23.34,0,39.6,0.0,1
INV0011156,C01044,2023-12-21,2024-01-20,3094.26,Mid-market,30,0.172,5.1,0,14.8,0.0,0
INV0011417,C01580,2023-12-21,2024-01-20,28074.1,SMB,30,0.2048,0.66,0,14.6,0.0,0
INV0011694,C01778,2023-12-21,2024-01-20,2343.48,Mid-market,30,0.4679,13.18,0,20.2,0.0,0
INV0011868,C00839,2023-12-21,2024-01-20,22745.18,Mid-market,30,0.2309,9.4,0,23.0,0.0,0
INV0012578,C02117,2023-12-21,2024-01-20,4033.36,Mid-market,30,0.2992,11.24,1,15.6,0.0,1
INV0012764,C02429,2023-12-21,2024-01-20,777.49,SMB,30,0.2332,9.18,0,23.3,0.0,0
INV0014275,C00522,2023-12-21,2024-01-20,4165.5,Enterprise,30,0.2633,13.19,0,23.6,0.0,0
INV0014386,C01780,2023-12-21,2024-01-20,4901.35,SMB,30,0.1238,0.0,0,21.3,0.0,0
INV0016294,C02284,2023-12-21,2024-02-19,3704.18,SMB,60,0.2085,17.97,0,24.1,0.0,1
INV0018349,C01500,2023-12-21,2024-01-20,1452.87,SMB,30,0.3692,12.85,0,29.7,0.0,1
INV0019548,C01305,2023-12-21,2024-02-19,578.51,SMB,60,0.2067,11.94,1,13.8,0.0,0
INV0002774,C02293,2023-12-22,2024-01-21,1207.84,Mid-market,30,0.0606,0.0,0,9.1,0.0,0
INV0004611,C02220,2023-12-22,2024-01-21,1288.42,Mid-market,30,0.5736,25.83,0,58.0,0.0,0
INV0005309,C01650,2023-12-22,2024-02-05,1280.12,SMB,45,0.1584,11.57,0,34.1,0.0,0
INV0005514,C00237,2023-12-22,2024-01-06,1754.44,SMB,15,0.2848,6.36,0,22.6,0.0,1
INV0006261,C00448,2023-12-22,2024-01-06,2257.35,SMB,15,0.483,20.89,0,23.1,0.0,0
INV0006543,C00760,2023-12-22,2024-02-20,12224.29,Enterprise,60,0.3392,17.25,1,18.9,0.0,1
INV0006741,C02177,2023-12-22,2024-01-06,11341.62,Mid-market,15,0.429,9.23,0,30.9,0.0,1
INV0007013,C00189,2023-12-22,2024-02-05,1679.5,SMB,45,0.3463,27.3,0,23.3,0.0,0
INV0008499,C00053,2023-12-22,2024-01-21,33168.33,Mid-market,30,0.3997,23.3,0,41.1,0.0,1
INV0009210,C00535,2023-12-22,2024-01-06,1014.46,Mid-market,15,0.1822,8.49,0,43.8,0.0,0
INV0009825,C01584,2023-12-22,2024-01-21,309.51,Mid-market,30,0.2535,15.13,0,37.4,0.0,0
INV0012676,C01849,2023-12-22,2024-01-21,525.3,Mid-market,30,0.3433,14.59,0,28.4,0.0,0
INV0014416,C01236,2023-12-22,2024-01-06,2588.26,SMB,15,0.5003,19.39,0,31.3,0.0,0
INV0016908,C01093,2023-12-22,2024-01-21,26715.33,Enterprise,30,0.2934,18.84,0,45.8,0.0,1
INV0017015,C00792,2023-12-22,2024-01-21,2478.82,SMB,30,0.0135,1.89,0,21.0,0.0,0
INV0018315,C02307,2023-12-22,2024-02-05,4779.08,Mid-market,45,0.1724,0.0,0,12.0,0.0,0
INV0019984,C01697,2023-12-22,2024-01-21,6441.17,Mid-market,30,0.2158,4.42,0,32.4,0.0,0
INV0001725,C02232,2023-12-23,2024-02-21,1960.25,Mid-market,60,0.1588,8.05,0,53.5,0.0,0
INV0002430,C00385,2023-12-23,2024-01-07,4922.75,SMB,15,0.3348,16.8,0,24.7,0.0,0
INV0002938,C01172,2023-12-23,2024-01-22,451.72,SMB,30,0.1794,1.97,0,22.2,0.0,0
INV0004201,C01099,2023-12-23,2024-01-22,1873.52,SMB,30,0.3169,16.48,0,61.1,0.0,0
INV0004216,C00529,2023-12-23,2024-01-22,4418.55,SMB,30,0.1293,5.26,0,23.9,0.0,0
INV0004852,C01987,2023-12-23,2024-01-22,5063.34,Enterprise,30,0.2103,8.39,1,20.2,0.0,0
INV0005786,C01325,2023-12-23,2024-01-07,2124.33,Mid-market,15,0.3842,22.92,0,45.3,0.0,1
INV0005806,C02256,2023-12-23,2024-01-22,2193.32,SMB,30,0.0634,1.12,0,43.6,0.0,0
INV0005827,C01831,2023-12-23,2024-02-21,8867.34,Enterprise,60,0.142,0.0,0,42.2,0.0,0
INV0006132,C01994,2023-12-23,2024-01-07,5398.91,Mid-market,15,0.2587,11.53,0,31.4,0.0,1
INV0006170,C02356,2023-12-23,2024-01-22,5024.79,SMB,30,0.1118,1.04,0,33.2,0.0,0
INV0008144,C01619,2023-12-23,2024-01-22,7575.59,Mid-market,30,0.3432,13.51,0,23.9,0.0,0
INV0011130,C02414,2023-12-23,2024-01-22,852.72,SMB,30,0.1624,11.92,0,44.2,0.0,0
INV0011533,C00211,2023-12-23,2024-01-22,10504.51,SMB,30,0.115,8.4,0,43.0,0.0,0
INV0011923,C00562,2023-12-23,2024-02-21,1872.82,SMB,60,0.1964,4.7,0,42.1,0.0,1
INV0012745,C00129,2023-12-23,2024-01-22,318.12,SMB,30,0.0,1.21,0,14.0,0.0,0
INV0013148,C00964,2023-12-23,2024-02-06,13292.34,Enterprise,45,0.2796,4.45,0,15.5,0.0,0
INV0017903,C01005,2023-12-23,2024-02-06,5504.64,Mid-market,45,0.1257,0.0,0,15.9,0.0,0
INV0019269,C01093,2023-12-23,2024-02-06,6442.87,Enterprise,45,0.3795,10.47,0,31.2,0.0,0
INV0002916,C00092,2023-12-24,2024-02-07,269.01,SMB,45,0.0178,7.16,0,24.2,0.0,0
INV0003757,C00362,2023-12-24,2024-02-22,1662.73,SMB,60,0.4846,16.09,0,24.5,0.0,0
INV0008914,C01091,2023-12-24,2024-02-07,1123.14,SMB,45,0.0134,3.84,0,20.5,0.0,0
INV0010378,C00247,2023-12-24,2024-01-23,1312.23,Mid-market,30,0.2806,9.54,0,17.5,0.0,0
INV0012425,C00305,2023-12-24,2024-02-22,1080.46,SMB,60,0.2217,4.39,0,10.8,0.0,1
INV0013240,C01845,2023-12-24,2024-01-23,742.3,SMB,30,0.4231,18.61,0,18.0,0.0,0
INV0014030,C01066,2023-12-24,2024-01-23,1982.25,Mid-market,30,0.1035,8.11,0,7.8,0.0,0
INV0017228,C02475,2023-12-24,2024-02-22,523.05,Mid-market,60,0.1209,5.97,0,26.9,0.0,0
INV0018269,C00317,2023-12-24,2024-01-23,187.94,SMB,30,0.2721,7.45,1,31.7,0.0,1
INV0018986,C00320,2023-12-24,2024-02-22,1538.95,SMB,60,0.0727,0.42,0,15.6,0.0,0
INV0019940,C00188,2023-12-24,2024-01-23,2792.39,Mid-market,30,0.0978,3.12,0,29.3,0.0,0
INV0002764,C01951,2023-12-25,2024-01-24,4341.52,Mid-market,30,0.4524,17.64,0,28.0,0.0,0
INV0009552,C02062,2023-12-25,2024-02-23,1092.25,Mid-market,60,0.4045,20.48,0,40.0,0.0,1
INV0010393,C00986,2023-12-25,2024-02-08,1007.27,Mid-market,45,0.4545,15.74,0,55.4,0.0,0
INV0010746,C01091,2023-12-25,2024-01-24,753.27,SMB,30,0.1054,0.0,1,27.2,0.0,0
INV0010791,C01852,2023-12-25,2024-02-08,552.37,Enterprise,45,0.4229,21.76,0,33.4,0.0,0
INV0011225,C02320,2023-12-25,2024-01-24,28513.24,Enterprise,30,0.1572,11.3,0,42.9,0.0,0
INV0011286,C00670,2023-12-25,2024-01-24,5203.75,SMB,30,0.2267,0.0,0,5.5,0.0,0
INV0013802,C01365,2023-12-25,2024-01-24,7478.32,SMB,30,0.199,2.55,0,24.8,0.0,0
INV0015617,C00896,2023-12-25,2024-01-24,763.2,Mid-market,30,0.1481,11.36,0,23.5,0.0,1
INV0019810,C01257,2023-12-25,2024-01-24,4173.8,Enterprise,30,0.1141,0.0,1,11.9,0.0,0
INV0000247,C01132,2023-12-26,2024-01-25,1906.32,Mid-market,30,0.3044,23.38,0,24.3,0.0,1
INV0002671,C00604,2023-12-26,2024-01-25,1610.16,SMB,30,0.2128,9.69,0,45.6,0.0,1
INV0004104,C00658,2023-12-26,2024-02-24,4595.01,Mid-market,60,0.2229,16.0,0,24.5,0.0,0
INV0005364,C00989,2023-12-26,2024-01-25,7992.5,Enterprise,30,0.2428,9.75,0,29.5,0.0,0
INV0005862,C01401,2023-12-26,2024-02-09,889.07,SMB,45,0.2602,13.23,0,13.3,0.0,0
INV0008173,C00133,2023-12-26,2024-01-25,5380.8,SMB,30,0.3807,12.31,0,25.9,0.0,0
INV0008260,C00959,2023-12-26,2024-01-25,8452.7,Mid-market,30,0.459,23.01,1,21.7,0.0,1
INV0009042,C01588,2023-12-26,2024-01-25,3771.87,Mid-market,30,0.3938,9.13,0,19.3,0.0,0
INV0009774,C00700,2023-12-26,2024-02-24,1987.07,SMB,60,0.1271,3.93,0,38.7,0.0,0
INV0009920,C00797,2023-12-26,2024-02-09,4058.72,Mid-market,45,0.2452,15.19,0,28.8,0.0,0
INV0011106,C02184,2023-12-26,2024-01-25,5259.52,Mid-market,30,0.11,7.76,0,42.8,0.0,0
INV0011439,C00873,2023-12-26,2024-02-24,8186.38,Mid-market,60,0.2654,10.39,0,16.7,0.0,0
INV0012986,C01402,2023-12-26,2024-01-25,1080.72,SMB,30,0.4777,16.38,0,26.9,0.0,0
INV0013235,C01842,2023-12-26,2024-02-09,2233.82,Mid-market,45,0.19,3.72,0,10.3,0.0,0
INV0013602,C01147,2023-12-26,2024-01-25,13611.35,SMB,30,0.2356,21.0,0,42.7,0.0,0
INV0014839,C02074,2023-12-26,2024-01-25,5985.92,SMB,30,0.189,0.0,0,32.9,0.0,0
INV0017188,C00377,2023-12-26,2024-01-10,4740.87,SMB,15,0.1946,14.09,0,33.9,0.0,0
INV0018792,C00045,2023-12-26,2024-02-09,3506.3,SMB,45,0.0501,3.34,0,23.5,0.0,0
INV0019380,C00098,2023-12-26,2024-02-09,1529.75,Enterprise,45,0.2616,4.6,0,15.0,0.0,0
INV0001991,C01298,2023-12-27,2024-02-25,1926.97,Mid-market,60,0.0833,3.18,0,18.0,0.0,1
INV0002895,C00669,2023-12-27,2024-02-10,4369.32,Mid-market,45,0.0,7.23,0,1.8,0.0,0
INV0003636,C01160,2023-12-27,2024-01-26,1276.32,SMB,30,0.1334,0.0,0,8.3,0.0,0
INV0004062,C01156,2023-12-27,2024-01-26,206.74,SMB,30,0.0308,8.51,0,32.7,0.0,0
INV0005901,C00249,2023-12-27,2024-02-10,8393.41,Mid-market,45,0.2365,0.0,0,20.0,0.0,0
INV0007194,C00658,2023-12-27,2024-01-26,3639.39,Mid-market,30,0.2653,2.3,0,33.8,0.0,0
INV0007662,C02471,2023-12-27,2024-01-11,3287.15,SMB,15,0.5087,23.07,0,17.3,0.0,1
INV0008223,C00149,2023-12-27,2024-01-26,8138.75,SMB,30,0.0,0.26,0,32.7,0.0,0
INV0008338,C01436,2023-12-27,2024-02-25,876.07,Mid-market,60,0.0,6.22,0,7.4,0.0,1
INV0008629,C01996,2023-12-27,2024-01-26,3179.98,SMB,30,0.0,11.08,0,29.7,0.0,0
INV0008812,C01261,2023-12-27,2024-01-26,1197.04,SMB,30,0.1776,5.31,0,13.7,0.0,0
INV0008928,C00976,2023-12-27,2024-01-26,393.13,SMB,30,0.3147,14.17,0,23.2,0.0,0
INV0009009,C00026,2023-12-27,2024-02-10,579.85,SMB,45,0.0405,3.7,0,10.5,0.0,0
INV0010492,C00122,2023-12-27,2024-01-26,1876.52,Mid-market,30,0.2289,10.93,0,15.6,0.0,0
INV0011089,C00692,2023-12-27,2024-01-26,516.83,SMB,30,0.0,0.0,0,27.8,0.0,0
INV0013178,C00036,2023-12-27,2024-01-26,1249.62,SMB,30,0.053,6.55,0,19.7,0.0,0
